price,view,sqft_living,sqft_lot,bedrooms,bathrooms
405000.0,NONE,3170,12750,2,8
429900.0,NONE,2640,8625,3,8
341500.0,NONE,1130,7223,2,4
465250.0,NONE,1940,7642,4,6
450000.0,NONE,1100,3000,1,6
390000.0,NONE,1200,10800,2,2
420000.0,NONE,2000,8030,2,7
269950.0,NONE,1890,4838,2,8
493000.0,NONE,1910,2874,3,6
370000.0,NONE,2710,5880,3,8
305000.0,NONE,1250,23680,2,2
400000.0,NONE,1590,8219,2,5
320000.0,NONE,1240,1221,2,4
715000.0,NONE,2000,4800,3,2
650000.0,NONE,3610,10003,5,9
218000.0,NONE,1930,8040,4,5
500000.0,NONE,1280,5400,1,2
460000.0,NONE,2090,40419,3,6
232500.0,NONE,1940,9887,2,4
408200.0,NONE,1800,5761,2,8
522000.0,NONE,1730,8400,2,5
675000.0,NONE,2810,11120,3,8
249950.0,NONE,1330,7980,3,2
210000.0,NONE,750,34133,1,2
429950.0,NONE,1760,7216,3,2
737500.0,NONE,3200,36276,3,8
710000.0,NONE,1740,9000,3,6
470000.0,NONE,2100,4700,2,8
1100000.0,NONE,4270,40097,3,12
650000.0,NONE,1340,2720,2,6
422120.0,NONE,1630,4534,2,8
625000.0,NONE,2990,15085,4,8
385200.0,NONE,1550,7740,3,2
500000.0,NONE,1690,4964,2,7
308000.0,NONE,1960,12243,3,7
565000.0,NONE,2390,9966,2,9
581000.0,NONE,2600,4438,2,8
361000.0,NONE,1950,8698,2,6
345000.0,NONE,1250,7210,2,2
419000.0,NONE,1180,1253,1,7
347000.0,NONE,1680,4308,2,8
625000.0,NONE,2220,36085,3,7
379000.0,NONE,2660,17852,2,11
310000.0,NONE,1150,3323,2,4
250000.0,NONE,1130,5500,1,6
682000.0,NONE,2760,5000,4,9
246500.0,NONE,1430,8919,2,6
325000.0,NONE,1490,57381,2,2
310950.0,NONE,2030,4997,3,8
1100000.0,AVERAGE,3010,5000,2,6
287500.0,NONE,1810,7200,2,2
431000.0,NONE,1810,7200,2,2
226000.0,NONE,970,5000,2,2
825000.0,NONE,2010,3090,2,5
175000.0,NONE,1300,6030,3,2
465750.0,NONE,1260,10350,2,4
659000.0,NONE,2610,24931,3,7
595000.0,GOOD,1910,5753,2,5
350000.0,NONE,1780,16290,2,7
270000.0,NONE,1900,8600,3,7
662500.0,AVERAGE,2450,25600,5,7
249900.0,NONE,1380,14000,2,5
324500.0,NONE,1920,11340,2,5
430000.0,NONE,1350,4003,1,5
419950.0,NONE,1350,4003,1,5
285000.0,AVERAGE,2510,7440,3,5
332000.0,NONE,2470,7780,3,8
282000.0,NONE,1660,10725,3,5
320000.0,NONE,1340,5175,2,2
428750.0,NONE,1620,30736,2,2
330000.0,NONE,2300,35287,2,7
456500.0,NONE,2000,2309,3,12
352000.0,NONE,1640,11050,2,7
664000.0,NONE,1530,4080,3,6
628000.0,NONE,4000,11894,2,5
512000.0,NONE,1610,12555,2,5
254000.0,NONE,2070,9000,2,6
535800.0,NONE,1900,5790,3,8
287653.0,NONE,1050,16050,2,2
438000.0,NONE,1520,1304,2,8
450000.0,NONE,2390,23899,3,5
327000.0,NONE,2400,8050,4,9
370500.0,NONE,1790,6120,3,8
265000.0,NONE,1720,6271,2,8
450000.0,NONE,2980,13260,3,9
425000.0,GOOD,1520,213444,2,2
166600.0,NONE,1150,8690,2,5
245000.0,NONE,380,15000,0,1
565000.0,NONE,910,5212,2,2
539900.0,NONE,1650,10150,2,5
910000.0,NONE,2480,3200,2,12
280000.0,NONE,2050,7416,3,8
275000.0,NONE,1420,8549,2,7
467000.0,NONE,3460,6590,2,8
457500.0,NONE,1500,4445,2,8
381156.0,NONE,1320,3090,1,2
289999.0,NONE,2180,8240,4,8
642450.0,NONE,1830,4160,2,5
469950.0,NONE,1620,8701,2,7
795000.0,AVERAGE,2920,13650,2,6
785000.0,NONE,3300,10514,3,8
860000.0,NONE,3060,12095,2,7
147500.0,NONE,1530,8498,2,2
390000.0,NONE,1910,11576,2,6
229000.0,NONE,1020,8100,2,2
185000.0,NONE,1150,8100,2,2
414900.0,NONE,1260,9570,2,4
200000.0,NONE,1920,4822,3,6
225000.0,NONE,1800,9350,3,7
720000.0,NONE,2040,4000,2,5
930000.0,NONE,2200,4000,3,8
700000.0,NONE,2400,3118,4,11
466000.0,NONE,1140,1058,1,4
374000.0,NONE,1330,10640,2,4
480000.0,NONE,1940,10035,2,8
740000.0,NONE,3000,25341,2,8
1010000.0,NONE,1820,5400,3,2
395000.0,NONE,2910,5000,3,8
340000.0,NONE,1090,6771,1,2
209000.0,NONE,1230,1340,2,6
431650.0,NONE,1710,7700,4,8
980000.0,NONE,3160,11470,4,8
660000.0,NONE,2680,28243,2,8
730000.0,NONE,2190,9009,3,7
291500.0,NONE,1260,9600,2,5
905000.0,NONE,2970,14486,3,12
800000.0,NONE,2570,50308,3,8
839900.0,FAIR,3810,13592,3,12
200000.0,NONE,1010,1157,0,4
300000.0,NONE,1480,6698,2,6
530000.0,NONE,1250,6041,2,5
314950.0,NONE,1654,8479,2,7
255000.0,NONE,1410,9315,2,5
550000.0,NONE,2160,5720,4,9
435000.0,NONE,1400,4800,2,2
234000.0,NONE,1420,8738,2,5
615000.0,NONE,2500,10062,3,7
205000.0,NONE,1410,8384,2,6
384000.0,NONE,2100,7135,3,5
324000.0,NONE,1750,7208,2,8
645000.0,NONE,2070,5500,2,5
570000.0,NONE,1570,1777,2,11
324000.0,NONE,1920,5322,2,8
270000.0,NONE,1000,10320,1,2
290000.0,NONE,2120,7700,4,4
250000.0,NONE,1440,9220,2,6
342000.0,NONE,1660,16275,2,5
255000.0,NONE,1340,8450,2,4
800000.0,NONE,2380,11824,2,7
451000.0,AVERAGE,1560,4049,2,5
990000.0,GOOD,2780,10480,3,8
288400.0,NONE,1860,6687,3,8
420000.0,NONE,2390,4600,2,4
359000.0,NONE,1370,1140,1,9
390000.0,NONE,2570,262018,3,10
300000.0,NONE,1320,2614,2,8
545000.0,NONE,2520,7863,4,8
288349.0,NONE,1250,18616,2,2
299900.0,NONE,1560,35026,2,7
891000.0,NONE,2330,5000,3,6
378000.0,NONE,2790,4650,3,8
299995.0,NONE,1060,7200,1,2
253000.0,NONE,2020,6564,2,8
565000.0,NONE,2020,4300,3,10
315000.0,NONE,970,5665,1,2
570000.0,FAIR,1490,6766,3,10
971000.0,NONE,4390,10140,4,12
915000.0,NONE,2750,5589,4,8
419000.0,NONE,2150,23568,3,4
260000.0,NONE,1810,7480,3,5
369950.0,NONE,2430,10720,2,2
1030000.0,NONE,3680,13384,2,8
435000.0,NONE,1410,6750,4,2
601000.0,NONE,1330,6743,2,5
460500.0,NONE,1490,10650,2,2
720000.0,GOOD,2020,1159,2,8
851000.0,NONE,3130,13202,3,8
550000.0,AVERAGE,2670,5000,3,10
700000.0,NONE,1980,4560,3,2
323000.0,NONE,2100,14850,2,5
345500.0,NONE,1350,8581,2,2
378000.0,NONE,2140,7920,3,4
650000.0,NONE,2208,5000,3,6
385000.0,NONE,1010,7380,2,6
425000.0,NONE,970,2970,1,2
210000.0,NONE,1520,6174,3,6
630000.0,NONE,2740,43101,3,8
335000.0,FAIR,1570,7500,2,5
196500.0,NONE,1320,9000,2,2
582800.0,NONE,2550,7636,3,9
440000.0,NONE,1560,7207,2,5
752500.0,NONE,2360,8616,3,7
532500.0,NONE,1330,5000,2,5
265000.0,NONE,1070,9000,2,2
397500.0,GOOD,1510,13737,2,3
524250.0,NONE,1710,3469,2,8
765000.0,NONE,2790,10819,3,9
648000.0,NONE,2620,5450,3,8
469500.0,NONE,2970,24759,4,8
237500.0,NONE,1050,7854,2,5
216000.0,NONE,1280,8712,2,2
427200.0,NONE,1030,8400,2,2
280000.0,NONE,1900,7800,2,7
718000.0,NONE,3070,9804,4,10
420000.0,NONE,1760,4139,1,9
379000.0,NONE,930,5400,1,2
326100.0,NONE,880,7683,1,2
535000.0,NONE,1360,1016,2,8
283000.0,NONE,2130,8560,3,9
260000.0,NONE,1480,7469,2,2
399000.0,NONE,1500,6388,3,2
484950.0,NONE,1670,5004,2,7
640000.0,NONE,2060,9828,3,5
585000.0,NONE,2160,8158,3,8
645000.0,GOOD,2780,11583,3,6
253000.0,NONE,1490,7651,2,6
178500.0,NONE,740,6460,1,2
291000.0,NONE,1860,6325,3,8
199950.0,NONE,1590,20917,1,9
553500.0,NONE,850,2340,1,2
189950.0,NONE,1030,4188,1,2
289000.0,NONE,1850,9550,2,6
700000.0,NONE,1830,4590,3,6
270000.0,NONE,1560,8853,2,6
258000.0,NONE,1730,8320,3,5
530000.0,NONE,1930,7214,2,8
245000.0,NONE,1422,3677,2,7
563000.0,NONE,1380,5000,2,6
515000.0,NONE,2430,4203,2,8
325000.0,NONE,2610,7091,3,8
540000.0,NONE,2000,217800,2,7
280300.0,NONE,920,5000,1,2
460000.0,NONE,1750,5500,3,5
475000.0,NONE,2020,8970,2,5
900000.0,NONE,2460,44431,3,7
538200.0,NONE,1780,7260,3,10
429000.0,NONE,1080,3600,1,2
164808.0,NONE,1250,5411,2,2
520000.0,NONE,1870,7700,3,7
475000.0,NONE,1700,8432,2,5
283000.0,NONE,1480,47045,3,4
321500.0,NONE,1930,6228,3,8
840000.0,NONE,3130,21810,3,9
287000.0,NONE,1370,6000,2,7
375000.0,NONE,960,8106,2,5
349500.0,NONE,1260,7128,2,5
446450.0,NONE,1480,7749,2,4
315000.0,NONE,1930,9643,3,8
271310.0,NONE,870,5340,1,2
315000.0,NONE,1300,8400,3,2
245000.0,NONE,1490,6930,2,5
543115.0,NONE,1380,5484,1,2
900000.0,NONE,1190,8190,3,6
554000.0,NONE,1920,6045,1,6
249900.0,NONE,2080,12522,2,5
768000.0,AVERAGE,3220,54160,2,8
980000.0,GOOD,3680,5854,3,10
395000.0,NONE,2070,9600,4,8
415000.0,NONE,1480,2200,2,5
380000.0,NONE,2000,6921,3,8
566000.0,NONE,1560,5259,2,8
218500.0,NONE,1600,8961,1,2
550000.0,NONE,1940,10500,3,8
512031.0,AVERAGE,1540,3000,2,5
197500.0,NONE,820,8860,1,2
470000.0,NONE,1780,8784,2,7
590000.0,NONE,1560,242629,2,5
465000.0,NONE,2210,8862,3,7
499000.0,NONE,2040,114562,1,5
515000.0,NONE,1920,11500,2,7
716500.0,NONE,1930,5000,2,5
410000.0,NONE,1700,4250,2,6
850000.0,NONE,3450,6500,3,11
1050000.0,NONE,3440,35021,3,11
648000.0,NONE,2380,13435,3,8
620000.0,NONE,2400,5350,3,7
935000.0,AVERAGE,5670,84267,3,16
379000.0,NONE,1140,10320,2,2
699000.0,NONE,1670,5375,2,5
528000.0,NONE,1910,8005,3,7
425000.0,NONE,1560,9452,2,5
249500.0,NONE,1500,8645,1,5
1040000.0,NONE,4475,6642,4,11
790000.0,GOOD,2840,11900,3,9
399950.0,NONE,1020,18050,2,2
275000.0,NONE,1410,9000,2,4
550000.0,NONE,1520,2500,2,2
140000.0,NONE,730,6890,0,2
250000.0,NONE,1190,6250,2,2
318000.0,AVERAGE,1410,8909,2,7
505000.0,NONE,1240,57000,1,2
470500.0,NONE,2500,9248,4,8
360000.0,NONE,1050,9206,2,2
986000.0,AVERAGE,2380,16080,2,8
515000.0,NONE,1060,4228,1,2
320000.0,NONE,2300,41900,2,5
310000.0,NONE,2010,7426,3,10
356700.0,NONE,1090,5000,1,2
775000.0,NONE,2320,5595,3,5
325000.0,NONE,1040,7541,2,2
208000.0,NONE,1810,8677,3,9
825000.0,EXCELLENT,1150,12775,1,2
515000.0,AVERAGE,2360,11254,2,8
490000.0,NONE,1970,3400,2,4
675000.0,NONE,2690,28300,3,10
360000.0,NONE,2080,4080,3,8
550000.0,NONE,2080,4080,3,8
225000.0,NONE,1370,9000,2,4
500000.0,NONE,3410,9360,2,9
385000.0,NONE,1850,11700,3,6
837700.0,NONE,3010,12611,4,9
448000.0,NONE,1530,3056,2,7
730000.0,NONE,2690,21357,4,5
575000.0,AVERAGE,2810,7140,3,4
430000.0,NONE,1810,7300,2,5
435000.0,NONE,1560,3987,2,8
241000.0,NONE,1010,9611,2,2
453500.0,NONE,1000,1760,1,5
285000.0,NONE,990,1380,1,4
151000.0,NONE,720,4222,1,2
631000.0,NONE,2270,2400,4,6
285000.0,NONE,1380,1073,1,8
195000.0,NONE,1260,8378,2,2
817500.0,NONE,2910,35679,3,8
550000.0,NONE,1810,12825,2,6
1130000.0,NONE,3160,8281,3,8
609850.0,NONE,1910,1369,1,9
200000.0,NONE,1230,4380,2,2
367000.0,NONE,2960,6219,3,8
285167.0,NONE,2200,8375,2,7
275000.0,NONE,1270,32175,1,4
350900.0,NONE,2540,12843,3,8
660000.0,NONE,3030,9273,3,11
525000.0,NONE,1520,8835,2,5
262000.0,NONE,1560,7800,3,8
690000.0,NONE,970,4560,1,2
624000.0,NONE,3570,14648,4,13
353000.0,NONE,1350,7740,2,2
552500.0,NONE,3710,10400,3,12
224500.0,NONE,1430,8355,3,2
239000.0,NONE,940,8571,2,2
975000.0,NONE,4300,12250,4,16
505000.0,NONE,1380,4000,2,2
302000.0,NONE,2020,7865,3,5
170000.0,NONE,1480,5670,2,2
195000.0,NONE,1190,27007,1,2
272000.0,NONE,2550,6300,4,4
369000.0,NONE,2550,6300,4,4
332500.0,NONE,1500,6332,2,4
515000.0,NONE,3000,8250,2,8
269000.0,NONE,1690,4250,2,2
303000.0,NONE,1560,4100,2,8
420000.0,NONE,2940,8624,6,10
400000.0,NONE,1130,4100,2,2
225000.0,NONE,1020,8437,2,2
219000.0,NONE,1310,2550,1,6
605000.0,GOOD,2570,9487,2,8
625000.0,NONE,2020,6867,3,6
380000.0,NONE,1680,3240,4,6
620000.0,NONE,1770,7700,3,6
687500.0,NONE,3190,10970,3,9
225500.0,NONE,1440,7950,3,6
252500.0,NONE,1150,6000,2,6
510000.0,NONE,1860,3658,2,8
510000.0,NONE,2430,5203,3,8
725000.0,NONE,1940,4000,2,8
492000.0,NONE,880,2970,1,2
425000.0,NONE,1930,14196,3,8
298900.0,NONE,1830,6162,2,8
699000.0,NONE,3230,40319,3,8
310000.0,NONE,700,3000,1,2
350000.0,NONE,1010,8580,2,5
790000.0,EXCELLENT,2460,10061,3,5
305000.0,NONE,2230,5000,3,8
315000.0,NONE,1570,2865,2,8
267500.0,NONE,2390,6600,4,12
435000.0,NONE,2400,8620,5,12
482500.0,NONE,2940,7500,5,16
439995.0,NONE,1570,8400,2,5
460000.0,NONE,1520,7500,2,10
194000.0,NONE,1070,6440,2,2
290000.0,GOOD,440,8313,1,1
274700.0,NONE,2440,9600,3,6
900000.0,NONE,2660,3672,3,8
1150000.0,NONE,4460,103382,3,14
605000.0,NONE,2010,3667,2,8
359000.0,NONE,1450,3850,2,8
850000.0,NONE,1400,9900,2,5
505000.0,NONE,1500,2500,2,6
565000.0,NONE,2500,7394,2,8
585000.0,NONE,1280,7110,1,5
328000.0,GOOD,3380,7500,3,11
749950.0,NONE,2910,18700,3,9
826000.0,NONE,3060,7140,3,8
535000.0,NONE,1330,40259,2,2
925000.0,NONE,3300,101930,3,8
875000.0,NONE,3250,6000,2,12
902000.0,NONE,2530,9200,3,7
423000.0,NONE,1830,13900,2,2
235000.0,NONE,1170,11100,2,2
545000.0,AVERAGE,2930,14057,1,6
343000.0,NONE,1230,7560,1,2
334950.0,NONE,1620,2930,2,8
405000.0,NONE,1760,5355,2,5
220000.0,NONE,1440,8250,3,2
173000.0,NONE,1740,8100,1,2
655000.0,NONE,1270,3600,2,2
406000.0,NONE,880,3000,1,2
632000.0,NONE,2560,8320,5,8
357000.0,NONE,1540,4000,4,9
361000.0,NONE,1150,17585,2,5
277000.0,NONE,770,8149,1,2
630000.0,NONE,4610,40202,3,13
254000.0,NONE,1850,4597,2,8
472800.0,NONE,1840,8400,2,7
263000.0,NONE,1490,3800,2,5
510000.0,NONE,1490,3800,2,5
179950.0,NONE,960,10125,2,2
525000.0,NONE,1580,7307,3,7
479000.0,NONE,1260,889,2,8
651000.0,AVERAGE,1940,6440,2,6
949000.0,GOOD,2490,7834,3,5
392400.0,NONE,2520,27951,4,8
585000.0,NONE,1760,5356,3,5
460000.0,NONE,4190,7504,3,8
470000.0,NONE,1170,4400,2,2
245000.0,NONE,1600,4271,2,8
500000.0,NONE,2760,27631,3,6
455000.0,NONE,2090,8653,2,8
485500.0,NONE,2320,3974,3,8
100000.0,NONE,770,17334,1,2
307000.0,NONE,1410,16105,2,5
475000.0,NONE,3660,14401,3,12
330000.0,NONE,2180,7210,3,8
130000.0,NONE,1110,7520,2,2
320000.0,NONE,2280,7417,2,8
735000.0,NONE,2820,6180,3,8
365000.0,NONE,1570,9600,3,8
234000.0,NONE,1200,11935,2,4
211000.0,NONE,1710,8288,3,6
680000.0,AVERAGE,3000,6320,5,12
457000.0,NONE,2800,7845,3,10
349000.0,NONE,1640,7261,2,7
360000.0,NONE,2030,6840,2,9
350000.0,NONE,2530,10155,3,8
208000.0,NONE,990,7420,2,2
250275.0,NONE,790,11234,1,2
435000.0,NONE,790,11234,1,2
270000.0,NONE,1800,7763,2,5
438000.0,NONE,1650,12940,2,5
659000.0,NONE,1980,23625,3,6
645000.0,NONE,2340,6350,3,9
685100.0,NONE,2790,5423,3,8
350000.0,AVERAGE,2800,9569,6,10
375000.0,NONE,1840,81892,1,2
170000.0,NONE,1350,81549,2,4
880000.0,NONE,3030,3841,3,8
410500.0,NONE,1980,5000,3,8
780000.0,AVERAGE,3690,13609,3,8
449000.0,NONE,1510,6852,1,5
546000.0,NONE,2000,5000,2,5
317000.0,NONE,1760,11410,2,6
276900.0,NONE,1270,7566,2,2
399000.0,NONE,2620,7030,4,6
495000.0,NONE,2630,10165,4,9
258000.0,NONE,2270,9000,2,5
600000.0,NONE,2410,102366,1,8
265000.0,NONE,1120,881,2,9
321000.0,NONE,3030,7000,4,9
682000.0,NONE,2120,4000,4,7
295700.0,NONE,1720,5805,3,8
609000.0,NONE,2150,37981,3,8
995000.0,GOOD,4380,47044,2,16
530000.0,NONE,2010,11817,2,7
614000.0,NONE,3150,5150,4,8
390000.0,NONE,2500,21780,2,8
467000.0,NONE,1690,6642,2,8
484000.0,NONE,3300,13501,5,8
340000.0,NONE,1240,1115,2,8
302495.0,NONE,2200,7201,2,8
532500.0,NONE,1620,3360,2,5
441500.0,NONE,2420,9592,2,8
470000.0,GOOD,2680,8062,3,8
590000.0,NONE,2400,99752,2,8
320000.0,NONE,2300,12000,2,5
363000.0,NONE,920,1201,1,6
747500.0,NONE,2350,18600,3,7
750000.0,NONE,2630,7957,1,8
831000.0,NONE,2170,4000,3,10
403000.0,NONE,1700,4125,2,8
445000.0,NONE,2470,4565,2,8
345000.0,NONE,1250,17380,2,2
371025.0,NONE,1530,8925,2,6
355000.0,NONE,960,6250,1,2
270000.0,NONE,1240,14110,2,2
425000.0,FAIR,2440,15349,3,9
364808.0,NONE,2320,7875,2,5
320000.0,NONE,1580,6561,2,7
325000.0,NONE,2963,5797,3,8
350000.0,NONE,2470,10290,2,7
170000.0,NONE,1370,10176,2,4
255000.0,NONE,960,28717,1,2
550000.0,NONE,1130,7500,2,2
835000.0,NONE,4930,25714,3,15
420000.0,NONE,1150,5120,2,2
925000.0,NONE,2190,7350,3,8
389250.0,NONE,1490,4080,1,4
748000.0,NONE,2600,10183,2,8
284000.0,NONE,1530,9600,2,5
588000.0,NONE,1680,5000,3,6
372500.0,NONE,1680,8648,2,5
285000.0,NONE,1900,7194,3,10
360000.0,NONE,1570,9467,2,2
275000.0,NONE,1370,17859,2,2
428000.0,NONE,1350,4225,1,6
847000.0,NONE,3010,17864,5,8
316000.0,NONE,1010,7838,2,2
375000.0,NONE,2050,7205,2,8
533000.0,NONE,1670,4080,2,2
556000.0,NONE,3840,16905,4,8
225000.0,NONE,2220,14120,3,6
537250.0,NONE,2590,9530,3,8
255000.0,NONE,1180,13650,2,2
530000.0,NONE,2950,4836,3,8
595000.0,NONE,2150,31238,2,9
548000.0,NONE,2100,8880,3,6
234975.0,NONE,1650,8073,2,5
600000.0,NONE,1620,1325,2,5
432000.0,NONE,1750,12528,3,2
455000.0,NONE,1380,6657,2,4
279950.0,NONE,1510,11234,2,5
267500.0,NONE,1600,9072,2,4
620000.0,NONE,1840,220308,3,8
110000.0,NONE,830,7590,1,2
625000.0,NONE,1810,1846,2,12
389000.0,NONE,910,7000,1,2
788500.0,NONE,2510,133729,3,7
567000.0,NONE,2100,6936,4,7
515000.0,AVERAGE,2690,15000,1,7
605000.0,NONE,2430,11870,3,8
430000.0,NONE,2452,4800,3,13
805000.0,FAIR,1550,6000,1,5
567500.0,NONE,2080,4556,2,8
647500.0,NONE,1290,3870,2,5
495000.0,NONE,1850,2530,1,5
825000.0,NONE,3370,5000,3,8
435000.0,NONE,2730,7506,3,7
445950.0,NONE,1300,7800,2,5
960000.0,NONE,3040,10257,4,9
780000.0,NONE,2440,3600,3,10
274500.0,NONE,1720,9000,2,7
729953.0,NONE,3230,5167,4,10
464950.0,NONE,1200,890,2,4
620000.0,AVERAGE,2350,18800,3,5
735000.0,NONE,3100,5600,3,12
450000.0,NONE,2040,9565,3,7
450000.0,NONE,2000,4676,3,2
842500.0,NONE,2160,5298,3,8
360000.0,NONE,1970,79714,2,6
585000.0,NONE,2270,100545,2,8
461000.0,NONE,1850,7923,2,7
345000.0,NONE,1350,4494,1,2
1080000.0,NONE,3280,10302,2,8
643000.0,NONE,2270,8391,3,8
690000.0,NONE,2820,8307,3,8
282000.0,NONE,1200,11111,3,2
549000.0,NONE,2000,6130,2,5
815000.0,FAIR,2310,6000,2,6
700000.0,NONE,2330,11424,2,7
933399.0,NONE,3940,10360,2,8
290000.0,NONE,1440,11250,2,2
372000.0,NONE,1960,9300,3,5
303700.0,NONE,1981,5700,2,8
672000.0,NONE,2440,10049,3,8
334000.0,NONE,1150,9360,3,4
260000.0,NONE,1120,5650,1,2
749950.0,NONE,1800,5700,2,5
330000.0,NONE,2380,122038,3,7
830000.0,NONE,2920,2808,4,10
1130000.0,GOOD,2790,13791,2,7
320000.0,NONE,1560,7552,2,2
260000.0,NONE,1550,15250,1,2
225000.0,NONE,1700,11475,2,6
279200.0,NONE,640,6350,0,2
520000.0,NONE,2680,10000,3,12
505000.0,NONE,1860,8060,2,8
234000.0,NONE,1490,8366,2,5
503000.0,NONE,2470,5044,3,8
606000.0,NONE,2390,8858,3,7
433500.0,NONE,1230,6000,2,2
250000.0,NONE,2840,10182,2,4
719000.0,NONE,2120,9307,2,8
381000.0,NONE,1770,14400,2,6
267000.0,NONE,2495,4400,2,8
275000.0,NONE,1170,14149,0,1
651000.0,NONE,2740,7140,3,8
439000.0,NONE,1050,5671,1,2
325000.0,NONE,1130,5070,1,2
490000.0,NONE,880,6380,1,2
519900.0,NONE,2403,6172,3,8
545000.0,NONE,3410,35040,3,9
1060000.0,NONE,5320,20041,3,14
542000.0,NONE,1900,8250,3,5
465000.0,NONE,1810,21650,3,5
408000.0,NONE,1200,3900,1,6
292000.0,NONE,2060,5950,3,8
253000.0,NONE,1250,10122,2,5
280000.0,NONE,910,4662,1,2
658588.0,NONE,2560,41346,2,7
635000.0,NONE,1920,8910,3,7
439000.0,NONE,2240,8300,3,7
300000.0,NONE,1260,3855,2,8
345000.0,NONE,1360,13496,2,4
283500.0,NONE,2100,8050,3,7
425000.0,NONE,2110,4920,1,2
685000.0,FAIR,2210,8955,2,5
750000.0,NONE,2360,12987,2,8
245000.0,NONE,1280,8000,3,4
585444.0,AVERAGE,2740,6924,5,13
706000.0,NONE,2740,7571,3,8
445000.0,NONE,2630,9099,3,6
241000.0,NONE,1650,6000,2,6
530000.0,NONE,1500,5750,2,2
350000.0,NONE,1430,12199,2,4
389000.0,NONE,1280,9630,2,2
799000.0,NONE,2390,6820,3,9
340895.0,NONE,920,8612,1,2
780000.0,AVERAGE,2730,10281,3,8
350000.0,NONE,1320,73600,1,4
470000.0,NONE,2620,4874,2,8
914600.0,NONE,3180,80837,3,10
354000.0,NONE,2900,4762,3,8
470000.0,NONE,1900,6000,4,6
715000.0,NONE,1760,5400,2,6
265000.0,NONE,760,4000,1,2
640000.0,NONE,1530,4944,2,2
290000.0,NONE,1990,18900,3,5
480000.0,NONE,3830,35000,4,17
535000.0,FAIR,2040,5600,2,6
907000.0,NONE,2170,12220,2,5
459000.0,NONE,1620,7330,2,5
264950.0,NONE,1470,11599,2,4
352950.0,NONE,1760,3000,2,2
491500.0,NONE,2230,13100,2,7
369500.0,NONE,1200,9194,2,2
566000.0,NONE,2090,6294,2,8
290000.0,NONE,1500,7308,2,7
180000.0,NONE,870,5330,2,2
215000.0,NONE,1010,6000,1,2
302000.0,NONE,1010,6000,1,2
352500.0,NONE,1860,7881,2,5
235867.0,NONE,1330,5926,3,6
500000.0,NONE,1760,11946,2,7
382000.0,NONE,1800,4500,2,7
515000.0,NONE,1690,2402,4,8
250000.0,NONE,660,2600,0,2
672500.0,NONE,2400,5300,2,7
755000.0,NONE,3020,13031,2,7
707500.0,AVERAGE,1500,2555,2,2
459000.0,NONE,1560,3840,3,6
140000.0,NONE,1090,10620,2,2
495000.0,NONE,970,4284,1,2
757000.0,NONE,3190,5283,2,11
765000.0,NONE,3190,5283,2,11
359000.0,NONE,1890,6052,3,4
440000.0,NONE,1050,7500,2,2
400000.0,NONE,1390,7200,3,4
652000.0,NONE,1700,4080,2,6
260000.0,NONE,1050,5850,2,5
519500.0,NONE,1540,17859,3,6
650000.0,NONE,1710,5992,2,2
280000.0,NONE,2100,8075,3,7
515000.0,NONE,1730,7980,3,5
400000.0,NONE,1500,2692,2,7
652100.0,NONE,2380,5017,2,8
235000.0,NONE,2180,7956,5,10
701000.0,NONE,1840,10080,3,4
640000.0,NONE,2341,9594,3,8
455800.0,NONE,1690,4584,2,8
504750.0,NONE,2490,21937,2,8
483000.0,NONE,2440,15540,2,10
530000.0,AVERAGE,920,20412,2,1
250000.0,NONE,1030,8786,1,2
229950.0,NONE,2000,5885,4,9
884744.0,NONE,4210,9414,3,12
514000.0,NONE,1610,9964,2,4
532000.0,NONE,1910,35015,2,7
423000.0,NONE,2660,5539,3,8
420000.0,AVERAGE,820,4025,1,2
521000.0,NONE,1730,18250,2,5
577000.0,NONE,2360,7490,3,7
425000.0,NONE,970,8040,2,2
495000.0,NONE,2460,4862,3,8
340000.0,NONE,2690,8577,2,8
499950.0,NONE,1820,1991,2,12
720000.0,AVERAGE,3370,7634,3,9
249000.0,NONE,1700,8247,2,4
206135.0,NONE,1340,11070,2,2
300000.0,NONE,2000,9276,4,9
612000.0,GOOD,3840,14040,5,10
1100000.0,AVERAGE,3890,27311,4,8
230000.0,NONE,1220,9100,3,6
850000.0,AVERAGE,2280,4600,2,2
355000.0,NONE,2770,7000,3,8
442000.0,NONE,2520,7253,3,8
399000.0,NONE,3060,5000,3,10
360000.0,NONE,2390,7115,3,8
390000.0,NONE,1320,7725,2,5
413000.0,NONE,2900,8711,4,8
190000.0,NONE,700,9500,1,2
432900.0,NONE,2210,9226,2,8
621138.0,NONE,2180,7741,2,7
270000.0,NONE,2080,4252,2,7
610000.0,NONE,2090,35040,3,7
500000.0,AVERAGE,1720,5525,2,6
715000.0,NONE,2460,40635,3,7
264000.0,NONE,1470,14821,2,4
550000.0,NONE,1650,3200,2,5
337000.0,NONE,1690,9087,2,6
170000.0,NONE,970,8710,2,2
405000.0,NONE,2030,9095,3,8
775000.0,NONE,2540,28563,3,8
425000.0,NONE,1570,7475,2,7
713000.0,AVERAGE,2580,9242,4,9
555000.0,NONE,2090,8712,4,8
810000.0,NONE,3260,5608,3,8
819000.0,AVERAGE,2130,6150,2,12
409900.0,NONE,1690,1200,2,8
935000.0,NONE,1780,2067,1,8
657500.0,GOOD,1620,7560,3,5
