,id,price,date,yr_renovated,yr_built,condition,grade,view,waterfront,zipcode,lat,long,cat_waterfront,cat_view,cat_condition,cat_grade,cat_zipcode
252,1422300030,415000.0,4/1/2015,,1991,3,5,NONE,NO,98045,47.4616,-121.711,NO,NONE,Average,8 Good,98045
253,1105000588,349500.0,4/21/2015,,1953,3,4,NONE,NO,98118,47.5405,-122.27,NO,NONE,Average,7 Average,98118
254,3830630060,245000.0,9/29/2014,,1987,3,4,NONE,NO,98030,47.3507,-122.178,NO,NONE,Average,7 Average,98030
255,5101404898,592500.0,5/19/2014,,1928,5,4,3.0,NO,98115,47.6979,-122.32,NO,AVERAGE,Very Good,7 Average,98115
256,7972601890,385000.0,10/20/2014,,1955,4,4,NONE,NO,98106,47.5278,-122.345,NO,NONE,Good,7 Average,98106
257,5127001620,315000.0,2/11/2015,,1974,4,4,NONE,NO,98059,47.4756,-122.147,NO,NONE,Good,7 Average,98059
258,9407100800,255000.0,11/24/2014,,1979,3,4,NONE,NO,98045,47.4437,-121.772,NO,NONE,Average,7 Average,98045
259,1873100060,693000.0,8/29/2014,,2006,3,5,NONE,N/A,98052,47.7048,-122.109,,NONE,Average,8 Good,98052
261,8644000060,237000.0,10/24/2014,,1960,4,4,NONE,NO,98198,47.4207,-122.29,NO,NONE,Good,7 Average,98198
262,3325069129,525000.0,12/16/2014,,1979,3,7,NONE,NO,98074,47.6154,-122.047,NO,NONE,Average,10 Very Good,98074
263,1400300055,425000.0,4/28/2015,,1930,3,2,NONE,NO,98144,47.5964,-122.299,NO,NONE,Average,5 Fair,98144
264,2123039032,369900.0,10/27/2014,,1936,5,2,5.0,YES,98070,47.4683,-122.438,YES,EXCELLENT,Very Good,5 Fair,98070
265,8078560140,290000.0,5/19/2014,,1988,4,4,NONE,NO,98031,47.4045,-122.171,NO,NONE,Good,7 Average,98031
266,3438500192,285000.0,9/29/2014,,1954,3,4,NONE,NO,98106,47.5544,-122.358,NO,NONE,Average,7 Average,98106
267,7974200510,415000.0,8/14/2014,,1937,3,4,NONE,NO,98115,47.6802,-122.29,NO,NONE,Average,7 Average,98115
268,2557000400,272500.0,4/9/2015,,1979,3,5,NONE,NO,98023,47.2988,-122.371,NO,NONE,Average,8 Good,98023
271,6378500125,436000.0,5/1/2015,,1939,4,4,NONE,N/A,98133,47.7107,-122.352,,NONE,Good,7 Average,98133
272,1745100140,210000.0,10/17/2014,,1967,4,4,NONE,NO,98003,47.3271,-122.323,NO,NONE,Good,7 Average,98003
273,2976800796,236000.0,9/25/2014,,1961,3,4,NONE,N/A,98178,47.5053,-122.255,,NONE,Average,7 Average,98178
274,4235400186,331000.0,11/24/2014,2003.0,1954,3,4,NONE,NO,98199,47.6601,-122.4,NO,NONE,Average,7 Average,98199
275,4215100060,365000.0,3/20/2015,,2006,3,5,NONE,NO,98031,47.4145,-122.166,NO,NONE,Average,8 Good,98031
276,9189700045,450000.0,1/27/2015,,1960,5,5,NONE,NO,98058,47.4672,-122.165,NO,NONE,Very Good,8 Good,98058
278,2022069200,455000.0,5/5/2015,,1997,3,5,NONE,NO,98038,47.3828,-122.071,NO,NONE,Average,8 Good,98038
279,9412900055,405000.0,5/5/2015,,1908,3,3,NONE,NO,98118,47.5362,-122.268,NO,NONE,Average,6 Low Average,98118
280,1722059235,304900.0,7/3/2014,,1969,4,4,NONE,NO,98031,47.3954,-122.206,NO,NONE,Good,7 Average,98031
281,6874200960,170000.0,2/27/2015,,1931,3,3,NONE,NO,98178,47.5048,-122.272,NO,NONE,Average,6 Low Average,98178
284,5634500392,330000.0,4/10/2015,,1988,4,5,NONE,NO,98028,47.7486,-122.23,NO,NONE,Good,8 Good,98028
285,1509500060,370000.0,9/5/2014,,1992,3,6,NONE,NO,98030,47.3846,-122.169,NO,NONE,Average,9 Better,98030
286,7214810350,467000.0,10/17/2014,,1979,3,4,NONE,NO,98072,47.7564,-122.144,NO,NONE,Average,7 Average,98072
287,6647200060,405000.0,2/9/2015,,1980,3,4,NONE,N/A,98034,47.7198,-122.193,,NONE,Average,7 Average,98034
288,9552700140,675000.0,7/2/2014,,1985,3,5,NONE,NO,98006,47.5461,-122.151,NO,NONE,Average,8 Good,98006
289,2200500350,500000.0,8/12/2014,,1954,4,4,NONE,NO,98006,47.5712,-122.143,NO,NONE,Good,7 Average,98006
290,6113400046,389999.0,7/23/2014,,1968,4,4,NONE,N/A,98166,47.4281,-122.343,,NONE,Good,7 Average,98166
291,6619910140,630000.0,2/24/2015,,1975,4,5,3.0,NO,98034,47.7128,-122.223,NO,AVERAGE,Good,8 Good,98034
292,1115450240,360000.0,10/22/2014,,1992,3,6,NONE,NO,98001,47.3341,-122.255,NO,NONE,Average,9 Better,98001
293,6073240060,580000.0,10/2/2014,,1986,3,5,NONE,NO,98056,47.5399,-122.181,NO,NONE,Average,8 Good,98056
294,9297300045,550000.0,7/9/2014,,1929,5,5,4.0,NO,98126,47.5717,-122.375,NO,GOOD,Very Good,8 Good,98126
296,5468730030,265000.0,8/22/2014,,1993,3,4,NONE,N/A,98042,47.3536,-122.144,,NONE,Average,7 Average,98042
297,8079030390,446500.0,3/4/2015,,1990,3,5,NONE,N/A,98059,47.5084,-122.154,,NONE,Average,8 Good,98059
298,600000152,404000.0,6/2/2014,,1963,3,4,NONE,NO,98108,47.5586,-122.311,NO,NONE,Average,7 Average,98108
299,1840000030,267500.0,5/29/2014,,1957,3,4,3.0,NO,98188,47.4427,-122.274,NO,AVERAGE,Average,7 Average,98188
301,3260800030,335000.0,8/11/2014,,1998,3,5,NONE,NO,98003,47.3494,-122.301,NO,NONE,Average,8 Good,98003
302,2747100024,576000.0,6/19/2014,,1948,4,4,NONE,N/A,98117,47.6933,-122.393,,NONE,Good,7 Average,98117
303,5104530560,208633.0,4/1/2015,,2006,3,5,NONE,NO,98038,47.3537,-122.0,NO,NONE,Average,8 Good,98038
304,4330600350,315000.0,1/15/2015,,1964,4,4,NONE,NO,98166,47.476000000000006,-122.337,NO,NONE,Good,7 Average,98166
306,7280300196,550000.0,4/3/2015,,1965,4,5,NONE,NO,98177,47.7776,-122.384,NO,NONE,Good,8 Good,98177
307,8651520400,610750.0,6/12/2014,,1984,3,5,NONE,NO,98074,47.6459,-122.058,NO,NONE,Average,8 Good,98074
308,7171200445,550700.0,2/28/2015,,1908,4,3,NONE,NO,98105,47.6692,-122.297,NO,NONE,Good,6 Low Average,98105
309,3204800200,665000.0,1/8/2015,,1960,5,5,NONE,N/A,98056,47.5376,-122.18,,NONE,Very Good,8 Good,98056
311,7994700030,201000.0,10/23/2014,,1915,3,3,NONE,NO,98065,47.529,-121.837,NO,NONE,Average,6 Low Average,98065
315,1328320800,305000.0,11/5/2014,,1979,3,5,NONE,NO,98058,47.4441,-122.125,NO,NONE,Average,8 Good,98058
316,7771300125,487000.0,4/8/2015,,1948,5,5,NONE,NO,98133,47.7357,-122.333,NO,NONE,Very Good,8 Good,98133
317,3422059208,390000.0,5/11/2015,,1988,4,5,NONE,NO,98042,47.346,-122.157,NO,NONE,Good,8 Good,98042
318,9521101455,548000.0,7/23/2014,,1916,4,4,NONE,NO,98103,47.6638,-122.345,NO,NONE,Good,7 Average,98103
319,4337000335,268750.0,11/22/2014,,1943,3,3,NONE,NO,98166,47.48,-122.336,NO,NONE,Average,6 Low Average,98166
321,2597650240,520000.0,10/23/2014,,1984,3,5,NONE,NO,98027,47.5162,-122.057,NO,NONE,Average,8 Good,98027
322,3353400435,230000.0,7/21/2014,,2003,3,4,NONE,NO,98001,47.2639,-122.252,NO,NONE,Average,7 Average,98001
323,7972000240,240000.0,2/2/2015,,1969,3,4,NONE,NO,98023,47.2929,-122.371,NO,NONE,Average,7 Average,98023
324,7520000520,232000.0,9/5/2014,1984.0,1922,3,3,NONE,N/A,98146,47.4957,-122.352,,NONE,Average,6 Low Average,98146
325,7520000520,240500.0,3/11/2015,1984.0,1922,3,3,NONE,NO,98146,47.4957,-122.352,NO,NONE,Average,6 Low Average,98146
326,3530210260,274975.0,10/27/2014,,1987,3,6,NONE,NO,98077,47.7721,-122.093,NO,NONE,Average,9 Better,98077
328,1665400045,186375.0,4/28/2015,,1952,2,4,NONE,NO,98166,47.472,-122.344,NO,NONE,Fair,7 Average,98166
331,2946001550,279000.0,4/16/2015,,1955,4,4,NONE,NO,98198,47.42,-122.323,NO,NONE,Good,7 Average,98198
332,8078490390,295000.0,7/29/2014,,1991,3,5,3.0,NO,98022,47.1913,-122.012,NO,AVERAGE,Average,8 Good,98022
333,9550201550,640000.0,4/8/2015,,1924,3,4,NONE,NO,98103,47.6666,-122.331,NO,NONE,Average,7 Average,98103
335,5009600070,260000.0,10/7/2014,,2003,3,4,NONE,NO,98038,47.3483,-122.052,NO,NONE,Average,7 Average,98038
336,200350070,559900.0,6/2/2014,,2004,3,6,NONE,NO,98072,47.7648,-122.164,NO,NONE,Average,9 Better,98072
338,405100295,265000.0,8/26/2014,,1954,3,4,NONE,NO,98133,47.7535,-122.354,NO,NONE,Average,7 Average,98133
339,4268200055,245000.0,5/1/2015,,1954,3,4,NONE,NO,98178,47.4945,-122.22,NO,NONE,Average,7 Average,98178
340,3126069068,485000.0,4/24/2015,,1962,4,4,NONE,NO,98052,47.6945,-122.093,NO,NONE,Good,7 Average,98052
341,1115300070,684000.0,11/6/2014,,2010,3,6,NONE,NO,98059,47.5222,-122.157,NO,NONE,Average,9 Better,98059
342,6414100671,425000.0,9/9/2014,,1957,3,5,NONE,NO,98125,47.7222,-122.32,NO,NONE,Average,8 Good,98125
343,7004200060,309600.0,10/17/2014,,1991,4,3,NONE,NO,98070,47.3796,-122.49,NO,NONE,Good,6 Low Average,98070
344,7852110140,552250.0,7/18/2014,,2002,3,5,NONE,NO,98065,47.5374,-121.875,NO,NONE,Average,8 Good,98065
345,3969300030,165000.0,7/23/2014,,1943,3,3,NONE,NO,98178,47.4897,-122.24,NO,NONE,Average,6 Low Average,98178
346,3969300030,239900.0,12/29/2014,,1943,3,3,NONE,NO,98178,47.4897,-122.24,NO,NONE,Average,6 Low Average,98178
347,4048400070,320000.0,12/5/2014,,1930,4,3,NONE,NO,98059,47.4716,-122.078,NO,NONE,Good,6 Low Average,98059
348,808000070,206600.0,10/21/2014,,1987,4,4,NONE,NO,98030,47.3581,-122.173,NO,NONE,Good,7 Average,98030
349,7374200030,387000.0,4/16/2015,,1973,3,4,NONE,NO,98155,47.7713,-122.307,NO,NONE,Average,7 Average,98155
350,7325600160,299000.0,6/4/2014,,1967,3,1,NONE,N/A,98014,47.675,-121.854,,NONE,Average,4 Low,98014
352,616000140,315000.0,1/26/2015,,1954,4,4,NONE,NO,98166,47.4147,-122.337,NO,NONE,Good,7 Average,98166
353,3363900111,437500.0,12/3/2014,,1907,5,4,3.0,N/A,98103,47.68,-122.353,,AVERAGE,Very Good,7 Average,98103
354,9262800171,252000.0,3/24/2015,,1969,4,4,NONE,NO,98001,47.3117,-122.27,NO,NONE,Good,7 Average,98001
355,6607000126,375000.0,6/4/2014,,1955,5,4,NONE,NO,98118,47.543,-122.28,NO,NONE,Very Good,7 Average,98118
356,5416510830,300000.0,8/6/2014,,2005,3,4,NONE,NO,98038,47.3607,-122.034,NO,NONE,Average,7 Average,98038
357,2201500030,420000.0,10/6/2014,,1954,4,4,NONE,N/A,98006,47.5759,-122.137,,NONE,Good,7 Average,98006
359,952003285,679900.0,8/5/2014,,2000,3,6,3.0,N/A,98116,47.565,-122.381,,AVERAGE,Average,9 Better,98116
360,3211290370,463000.0,6/5/2014,,1992,3,4,NONE,NO,98053,47.6359,-121.974,NO,NONE,Average,7 Average,98053
361,1072010350,380000.0,8/28/2014,,1978,4,6,NONE,NO,98059,47.4769,-122.141,NO,NONE,Good,9 Better,98059
362,8856950070,329500.0,12/10/2014,,1994,3,4,NONE,NO,98038,47.3845,-122.029,NO,NONE,Average,7 Average,98038
363,925059078,604950.0,8/19/2014,,2013,3,5,NONE,N/A,98033,47.6743,-122.184,,NONE,Average,8 Good,98033
365,723099065,465000.0,1/30/2015,,1994,3,4,NONE,NO,98045,47.4853,-121.709,NO,NONE,Average,7 Average,98045
366,6116500075,673000.0,3/26/2015,,2002,3,6,NONE,NO,98166,47.4508,-122.359,NO,NONE,Average,9 Better,98166
369,3291800710,338000.0,11/20/2014,,1986,3,4,NONE,NO,98056,47.4888,-122.182,NO,NONE,Average,7 Average,98056
370,6838700060,280000.0,12/4/2014,,1993,3,4,NONE,NO,98056,47.5112,-122.19,NO,NONE,Average,7 Average,98056
371,2231500030,315000.0,10/1/2014,,1954,5,4,NONE,N/A,98133,47.7711,-122.341,,NONE,Very Good,7 Average,98133
372,2231500030,530000.0,3/24/2015,,1954,5,4,NONE,NO,98133,47.7711,-122.341,NO,NONE,Very Good,7 Average,98133
373,7683900200,380000.0,12/23/2014,,2004,3,6,NONE,NO,98023,47.2813,-122.345,NO,NONE,Average,9 Better,98023
374,8155830060,297000.0,8/11/2014,,1994,3,4,NONE,NO,98056,47.5038,-122.189,NO,NONE,Average,7 Average,98056
376,9423400140,450000.0,6/9/2014,,1940,3,4,NONE,NO,98125,47.7164,-122.304,NO,NONE,Average,7 Average,98125
377,1545804860,275000.0,10/27/2014,,1997,3,4,NONE,NO,98038,47.3624,-122.045,NO,NONE,Average,7 Average,98038
378,2883200160,595000.0,4/29/2015,,1960,3,4,NONE,N/A,98115,47.6831,-122.329,,NONE,Average,7 Average,98115
379,7132300695,435000.0,4/21/2015,2014.0,1904,3,4,NONE,NO,98144,47.592,-122.307,NO,NONE,Average,7 Average,98144
380,1726059053,270000.0,9/16/2014,,1954,1,3,NONE,NO,98011,47.7461,-122.195,NO,NONE,Poor,6 Low Average,98011
382,808300310,389000.0,3/13/2015,,2001,3,4,NONE,NO,98019,47.7237,-121.959,NO,NONE,Average,7 Average,98019
383,8563040160,560000.0,1/21/2015,,1968,3,5,NONE,NO,98052,47.6283,-122.095,NO,NONE,Average,8 Good,98052
386,9517200030,365500.0,6/25/2014,,1983,4,4,NONE,NO,98072,47.7591,-122.146,NO,NONE,Good,7 Average,98072
387,2460700700,252350.0,5/15/2014,,1979,3,4,NONE,NO,98058,47.4612,-122.169,NO,NONE,Average,7 Average,98058
388,1223039290,403950.0,9/5/2014,,1993,3,5,NONE,NO,98146,47.4987,-122.365,NO,NONE,Average,8 Good,98146
389,2890100060,385000.0,8/1/2014,,1954,3,4,NONE,NO,98177,47.772,-122.358,NO,NONE,Average,7 Average,98177
390,7972600860,345000.0,12/10/2014,,1957,3,4,NONE,NO,98106,47.5287,-122.35,NO,NONE,Average,7 Average,98106
391,8857320070,490000.0,9/17/2014,,1979,4,6,NONE,NO,98008,47.6109,-122.114,NO,NONE,Good,9 Better,98008
392,4047200695,330000.0,6/18/2014,,2005,3,5,NONE,NO,98019,47.7736,-121.901,NO,NONE,Average,8 Good,98019
395,3649100320,330000.0,4/30/2015,,1950,5,4,NONE,NO,98028,47.7405,-122.241,NO,NONE,Very Good,7 Average,98028
396,7375300160,530000.0,3/9/2015,,1958,4,4,NONE,NO,98008,47.5976,-122.118,NO,NONE,Good,7 Average,98008
397,5175800060,365000.0,6/23/2014,,1962,1,5,NONE,N/A,98006,47.5722,-122.129,,NONE,Poor,8 Good,98006
398,1604601375,378750.0,6/19/2014,2011.0,1909,3,4,NONE,NO,98118,47.5644,-122.289,NO,NONE,Average,7 Average,98118
399,2473251090,269900.0,6/19/2014,,1968,4,4,NONE,NO,98058,47.4556,-122.157,NO,NONE,Good,7 Average,98058
400,9126100861,557000.0,3/6/2015,,2008,3,5,NONE,NO,98122,47.6055,-122.305,NO,NONE,Average,8 Good,98122
401,3420069065,360000.0,8/25/2014,,1974,4,4,NONE,NO,98022,47.1775,-122.022,NO,NONE,Good,7 Average,98022
402,6021501685,352000.0,4/22/2015,,1937,4,4,NONE,NO,98117,47.6879,-122.385,NO,NONE,Good,7 Average,98117
403,1151100070,437000.0,2/24/2015,,1994,3,5,NONE,N/A,98045,47.4807,-121.779,,NONE,Average,8 Good,98045
404,8856950240,322500.0,6/18/2014,,1994,3,4,NONE,NO,98038,47.3845,-122.032,NO,NONE,Average,7 Average,98038
405,9385200055,650000.0,9/12/2014,,2001,3,6,NONE,NO,98116,47.5815,-122.402,NO,NONE,Average,9 Better,98116
406,7821200390,450000.0,8/6/2014,,2001,3,5,NONE,NO,98103,47.6609,-122.344,NO,NONE,Average,8 Good,98103
407,8078520310,278500.0,4/17/2015,,1998,3,4,NONE,NO,98092,47.3163,-122.188,NO,NONE,Average,7 Average,98092
408,1565950030,364950.0,4/27/2015,,1995,3,5,NONE,NO,98055,47.4309,-122.191,NO,NONE,Average,8 Good,98055
410,6700400140,268000.0,3/18/2015,,1991,3,4,NONE,NO,98031,47.404,-122.191,NO,NONE,Average,7 Average,98031
411,2422029094,517534.0,7/16/2014,,2006,3,2,NONE,NO,98070,47.3889,-122.482,NO,NONE,Average,5 Fair,98070
412,1774220160,632925.0,11/4/2014,,1978,4,5,NONE,NO,98077,47.7718,-122.095,NO,NONE,Good,8 Good,98077
413,1525200060,577500.0,7/23/2014,,1995,3,6,NONE,NO,98034,47.7067,-122.2,NO,NONE,Average,9 Better,98034
414,1678400105,339000.0,2/12/2015,,1920,3,4,3.0,NO,98178,47.504,-122.227,NO,AVERAGE,Average,7 Average,98178
415,3426059070,570000.0,9/9/2014,,1967,4,4,NONE,NO,98052,47.7015,-122.164,NO,NONE,Good,7 Average,98052
416,824079032,563500.0,6/26/2014,,1964,3,4,NONE,NO,98024,47.5753,-121.95,NO,NONE,Average,7 Average,98024
417,2697100140,423000.0,1/5/2015,,1962,5,4,NONE,NO,98133,47.7448,-122.333,NO,NONE,Very Good,7 Average,98133
418,8724300030,355000.0,12/23/2014,,2012,3,5,NONE,N/A,98019,47.7318,-121.982,,NONE,Average,8 Good,98019
420,625049299,482000.0,12/3/2014,,1941,3,4,NONE,NO,98103,47.6885,-122.337,NO,NONE,Average,7 Average,98103
421,6073200075,625000.0,7/30/2014,,1955,5,4,NONE,NO,98006,47.5724,-122.179,NO,NONE,Very Good,7 Average,98006
422,6388900710,538000.0,12/19/2014,,1988,3,5,NONE,NO,98056,47.5272,-122.169,NO,NONE,Average,8 Good,98056
423,1442860160,380000.0,1/7/2015,,1985,4,5,NONE,NO,98058,47.4334,-122.161,NO,NONE,Good,8 Good,98058
424,7942600310,375000.0,7/17/2014,,1909,3,4,NONE,NO,98122,47.6073,-122.308,NO,NONE,Average,7 Average,98122
425,1545808560,245000.0,4/3/2015,,1996,5,4,NONE,NO,98038,47.3592,-122.046,NO,NONE,Very Good,7 Average,98038
426,936000060,310000.0,11/14/2014,,1947,4,4,NONE,N/A,98166,47.4546,-122.337,,NONE,Good,7 Average,98166
428,3754700160,397000.0,5/6/2014,,1971,3,4,NONE,NO,98034,47.7245,-122.2,NO,NONE,Average,7 Average,98034
429,305500140,365000.0,5/12/2015,,2005,3,5,NONE,NO,98058,47.4362,-122.178,NO,NONE,Average,8 Good,98058
430,5468750060,328500.0,10/28/2014,,1990,3,6,NONE,NO,98042,47.3739,-122.156,NO,NONE,Average,9 Better,98042
433,646910160,237000.0,9/3/2014,,2005,3,4,NONE,N/A,98055,47.4324,-122.197,,NONE,Average,7 Average,98055
434,8564950390,525000.0,9/19/2014,,2003,3,5,NONE,NO,98011,47.7734,-122.224,NO,NONE,Average,8 Good,98011
438,9528102772,438000.0,7/8/2014,,2000,3,5,NONE,NO,98115,47.6776,-122.318,NO,NONE,Average,8 Good,98115
439,284000223,578000.0,9/16/2014,,1977,3,5,3.0,NO,98146,47.504,-122.382,NO,AVERAGE,Average,8 Good,98146
440,3353401710,227950.0,9/23/2014,,1954,5,4,NONE,NO,98001,47.2613,-122.255,NO,NONE,Very Good,7 Average,98001
441,8159610030,196000.0,7/22/2014,,1974,3,4,NONE,NO,98001,47.3417,-122.271,NO,NONE,Average,7 Average,98001
442,3179100435,641000.0,7/15/2014,,1953,3,5,NONE,NO,98105,47.6694,-122.275,NO,NONE,Average,8 Good,98105
443,822079033,350000.0,4/22/2015,,1980,4,3,NONE,NO,98038,47.4056,-121.955,NO,NONE,Good,6 Low Average,98038
444,8857600960,205000.0,8/19/2014,,1960,4,4,NONE,NO,98032,47.3838,-122.289,NO,NONE,Good,7 Average,98032
445,1774000200,400000.0,12/2/2014,,1968,3,4,NONE,NO,98072,47.7487,-122.082,NO,NONE,Average,7 Average,98072
447,1049010390,505000.0,3/19/2015,,1972,3,4,NONE,NO,98034,47.7355,-122.18,NO,NONE,Average,7 Average,98034
448,7905370390,475000.0,10/9/2014,,1975,3,4,NONE,NO,98034,47.7206,-122.211,NO,NONE,Average,7 Average,98034
449,4140090240,520000.0,11/5/2014,,1977,5,5,NONE,NO,98028,47.7691,-122.262,NO,NONE,Very Good,8 Good,98028
451,3775300030,333500.0,12/31/2014,,1965,3,4,NONE,NO,98011,47.7736,-122.214,NO,NONE,Average,7 Average,98011
452,2525300030,232000.0,2/22/2015,,1976,4,3,NONE,NO,98038,47.362,-122.029,NO,NONE,Good,6 Low Average,98038
453,1324059104,691100.0,4/21/2015,,1983,4,5,NONE,NO,98006,47.5698,-122.121,NO,NONE,Good,8 Good,98006
455,7702010030,551000.0,5/20/2014,,2001,3,6,NONE,NO,98028,47.7605,-122.234,NO,NONE,Average,9 Better,98028
456,1529200340,496500.0,1/8/2015,,1994,3,5,NONE,NO,98072,47.7356,-122.157,NO,NONE,Average,8 Good,98072
458,1742800030,578000.0,6/12/2014,,1966,5,6,3.0,NO,98055,47.4904,-122.226,NO,AVERAGE,Very Good,9 Better,98055
459,1796360350,255000.0,1/28/2015,,1986,5,4,NONE,NO,98042,47.3663,-122.089,NO,NONE,Very Good,7 Average,98042
461,1843100340,348000.0,3/5/2015,,1989,4,5,NONE,N/A,98042,47.3759,-122.125,,NONE,Good,8 Good,98042
462,8944290160,230000.0,11/4/2014,,1985,3,4,NONE,NO,98031,47.3912,-122.167,NO,NONE,Average,7 Average,98031
463,4166600473,359500.0,12/9/2014,,1988,3,6,NONE,NO,98023,47.3305,-122.371,NO,NONE,Average,9 Better,98023
464,7282300125,330000.0,11/12/2014,,1953,3,3,NONE,NO,98133,47.7617,-122.357,NO,NONE,Average,6 Low Average,98133
465,8658300340,80000.0,5/23/2014,,1912,2,1,NONE,N/A,98014,47.6499,-121.909,,NONE,Fair,4 Low,98014
466,2419600075,465000.0,12/1/2014,,1954,3,4,NONE,NO,98133,47.7311,-122.353,NO,NONE,Average,7 Average,98133
467,2621760350,325000.0,10/15/2014,,1997,3,5,NONE,NO,98042,47.3701,-122.107,NO,NONE,Average,8 Good,98042
468,1723049270,340500.0,1/7/2015,,1947,4,4,NONE,NO,98168,47.4857,-122.318,NO,NONE,Good,7 Average,98168
469,4123840310,342500.0,1/6/2015,,1993,3,5,NONE,NO,98038,47.3724,-122.042,NO,NONE,Average,8 Good,98038
470,2172000075,290900.0,6/23/2014,1983.0,1930,3,3,NONE,NO,98178,47.4855,-122.266,NO,NONE,Average,6 Low Average,98178
475,3629920030,520000.0,8/8/2014,,2003,3,4,NONE,NO,98029,47.5461,-121.998,NO,NONE,Average,7 Average,98029
476,1604602050,460000.0,7/11/2014,,2005,3,6,3.0,N/A,98118,47.5674,-122.29,,AVERAGE,Average,9 Better,98118
477,6844700810,438924.0,9/1/2014,,1949,3,4,NONE,NO,98115,47.6943,-122.29,NO,NONE,Average,7 Average,98115
478,66000070,315000.0,4/6/2015,,1918,3,2,NONE,NO,98126,47.5486,-122.38,NO,NONE,Average,5 Fair,98126
479,6665800030,590000.0,7/18/2014,,1975,3,5,3.0,NO,98033,47.6658,-122.188,NO,AVERAGE,Average,8 Good,98033
480,2205700350,378500.0,11/4/2014,,1955,3,4,NONE,NO,98006,47.5772,-122.153,NO,NONE,Average,7 Average,98006
481,5466000030,328500.0,6/3/2014,,1990,4,6,NONE,NO,98042,47.3875,-122.161,NO,NONE,Good,9 Better,98042
483,9169600135,525000.0,10/27/2014,,1950,3,4,3.0,NO,98136,47.5275,-122.391,NO,AVERAGE,Average,7 Average,98136
485,8732131090,295000.0,4/28/2015,,1978,4,5,NONE,NO,98023,47.3078,-122.378,NO,NONE,Good,8 Good,98023
487,1895000260,207950.0,7/21/2014,,1917,3,3,NONE,NO,98118,47.5158,-122.264,NO,,Average,6 Low Average,98118
488,8691370400,699900.0,12/16/2014,,2002,3,6,NONE,NO,98075,47.5985,-121.977,NO,NONE,Average,9 Better,98075
490,8562501040,452000.0,11/20/2014,,1963,4,4,NONE,NO,98052,47.6734,-122.154,NO,NONE,Good,7 Average,98052
491,2475200140,370000.0,2/5/2015,,1987,4,4,2.0,NO,98055,47.4734,-122.186,NO,FAIR,Good,7 Average,98055
492,7942100310,232000.0,1/27/2015,,1968,5,4,NONE,NO,98042,47.3811,-122.087,NO,NONE,Very Good,7 Average,98042
493,3760000030,669950.0,10/30/2014,,1960,4,4,NONE,NO,98034,47.7081,-122.215,NO,NONE,Good,7 Average,98034
494,1727500340,397500.0,6/14/2014,,1972,3,4,NONE,NO,98034,47.7193,-122.216,NO,NONE,Average,7 Average,98034
495,9828702519,490000.0,5/12/2014,,2004,3,5,NONE,NO,98112,47.6192,-122.301,NO,NONE,Average,8 Good,98112
497,7806300030,299000.0,9/17/2014,,1958,4,4,3.0,NO,98032,47.3841,-122.284,NO,AVERAGE,Good,7 Average,98032
498,9274202270,625000.0,8/18/2014,,1900,4,4,NONE,NO,98116,47.5872,-122.39,NO,NONE,Good,7 Average,98116
499,7852030960,437500.0,11/6/2014,,2000,3,4,NONE,NO,98065,47.5322,-121.88,NO,NONE,Average,7 Average,98065
500,7852170140,650000.0,5/10/2015,,2003,3,6,NONE,NO,98065,47.5416,-121.864,NO,NONE,Average,9 Better,98065
501,7518503335,475000.0,5/19/2014,,1929,3,4,NONE,NO,98117,47.6799,-122.381,NO,NONE,Average,7 Average,98117
502,5467900070,342000.0,5/2/2014,,1966,4,5,NONE,NO,98042,47.3672,-122.151,NO,NONE,Good,8 Good,98042
504,8906200070,280000.0,2/10/2015,,1963,4,4,NONE,NO,98055,47.4404,-122.191,NO,NONE,Good,7 Average,98055
505,5379805885,240000.0,5/21/2014,,1993,3,4,NONE,N/A,98188,47.4467,-122.281,,NONE,Average,7 Average,98188
506,2769600560,529000.0,5/27/2014,,1924,4,4,NONE,NO,98107,47.6729,-122.363,NO,NONE,Good,7 Average,98107
507,9238901420,442000.0,2/2/2015,,1941,4,4,NONE,NO,98136,47.5346,-122.385,NO,NONE,Good,7 Average,98136
508,5113400431,615000.0,5/8/2014,,1946,4,4,NONE,NO,98119,47.6454,-122.373,NO,NONE,Good,7 Average,98119
510,8121200810,585000.0,5/5/2015,,1981,4,5,NONE,NO,98052,47.7206,-122.11,NO,NONE,Good,8 Good,98052
511,5126310400,480000.0,3/5/2015,,2005,3,5,NONE,NO,98059,47.4877,-122.139,NO,NONE,Average,8 Good,98059
513,2827100070,290000.0,11/5/2014,,1949,3,4,NONE,NO,98133,47.7343,-122.347,NO,NONE,Average,7 Average,98133
514,9276201895,615000.0,8/20/2014,,1951,5,4,NONE,NO,98116,47.5789,-122.393,NO,NONE,Very Good,7 Average,98116
515,4402700070,300000.0,3/11/2015,,1950,4,4,NONE,NO,98133,47.7439,-122.339,NO,NONE,Good,7 Average,98133
516,1922059046,308000.0,10/29/2014,,1932,3,3,NONE,NO,98030,47.3818,-122.225,NO,NONE,Average,6 Low Average,98030
520,1432400335,288000.0,3/25/2015,,1958,5,3,NONE,NO,98058,47.452,-122.177,NO,NONE,Very Good,6 Low Average,98058
521,1180003090,190000.0,9/6/2014,2005.0,1943,3,3,NONE,NO,98178,47.4973,-122.221,NO,NONE,Average,6 Low Average,98178
